number,french_lemma,thematic,pos,english,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
2971,vain,Adjectives – differences across registers,adj,vain,* j'ai tout essayé ... mais en vain -- I tried everything ... but in vain,j'ai tout essayé ... mais en vain,7,I tried everything ... but in vain,60,621+l -s,60 | 621+l -s
2982,élémentaire,none,adj(f),"elementary, rudimentary, basic",* il posait des questions élémentaires -- he asked very basic questions,il posait des questions élémentaires,5,he asked very basic questions,76,324,76 | 324
2985,dit,none,nadj,"said, so-called; tale","* l'OTAN s'est transformée en organisation dite « de sécurité » -- NATO transformed into a so- called ""security"" organization",l'OTAN s'est transformée en organisation dite « de sécurité »,10,"NATO transformed into a so- called ""security"" organization",79,275,79 | 275
2992,clandestin,none,nadj,"underground, clandestine",* le flux des immigrés clandestins en Espagne n'a cessé de grossir -- the flow of illegal immigrants in Spain grew unchecked,le flux des immigrés clandestins en Espagne n'a cessé de grossir,11,the flow of illegal immigrants in Spain grew unchecked,70,430,70 | 430
2993,super,Adjectives – differences across registers,"adji,nm",great,"* si vous pouviez, ce serait super -- if you could, that would be great","si vous pouviez, ce serait super",6,"if you could, that would be great",51,794-l -n +s,51 | 794-l -n +s
2995,syndical,Adjectives – differences across registers,adj,(trade-) union,* le mouvement syndical devra lui aussi être aidé -- the union movement will also have to be helped,le mouvement syndical devra lui aussi être aidé,8,the union movement will also have to be helped,62,557,62 | 557
3003,abonné,Nouns – differences across registers,nadj,"subscribed, subscriber",* le texte du message reçu de l'abonné -- the text of the message received by the subscriber,le texte du message reçu de l'abonné,7,the text of the message received by the subscriber,42,1030-l +n -s,42 | 1030-l +n -s
3016,comparable,none,adj(f),comparable,* le bruit était comparable à une explosion -- the noise was like an explosion,le bruit était comparable à une explosion,7,the noise was like an explosion,72,384,72 | 384
3018,structurel,Adjectives – differences across registers,adj,structural,* il y a des pressions structurelles dans le système de santé -- there are structural pressures in the health system,il y a des pressions structurelles dans le système de santé,11,there are structural pressures in the health system,52,771,52 | 771
3026,opérationnel,none,adj,"operational, operating",* tous les systèmes sont opérationnels -- all systems are operational,tous les systèmes sont opérationnels,5,all systems are operational,75,336-l,75 | 336-l
3034,ministériel,Adjectives – differences across registers,adj,ministerial; minister,* les ministériels devraient voter selon leur conscience -- the ministers should vote according to their conscience,les ministériels devraient voter selon leur conscience,7,the ministers should vote according to their conscience,59,611-l +s,59 | 611-l +s
3047,spirituel,none,nadj,"witty, spiritual, sacred",* c'est une fiction moderne spirituelle et intelligente -- it's a modern work of fiction that's spiritual and intelligent,c'est une fiction moderne spirituelle et intelligente,7,it's a modern work of fiction that's spiritual and intelligent,67,460,67 | 460
3050,unanime,Adjectives – differences across registers,adj(f),unanimous,* elle a reçu l'approbation unanime de l'opinion publique -- she received unanimous approval from public opinion,elle a reçu l'approbation unanime de l'opinion publique,8,she received unanimous approval from public opinion,53,733-n +s,53 | 733-n +s
3053,nazi,Relationships,nadj,Nazi,* négocier avec les nazis? jamais -- negotiate with the Nazis? never,négocier avec les nazis? jamais,5,negotiate with the Nazis? never,77,296,77 | 296
3056,accessible,none,adj(f),"accessible, approachable",* je pense être un patron plutôt accessible -- I think I'm a rather approachable boss,je pense être un patron plutôt accessible,7,I think I'm a rather approachable boss,71,393,71 | 393
3059,agressif,none,nadj,aggressive,"* elle est devenue agressive, hostile -- she has become aggressive, hostile","elle est devenue agressive, hostile",5,"she has become aggressive, hostile",81,236,81 | 236
3072,conducteur,none,nadj,"driver, operator, conductor",* le conducteur a été tué sur le coup -- the driver was killed instantly,le conducteur a été tué sur le coup,8,the driver was killed instantly,74,336,74 | 336
3074,islamique,Adjectives – differences across registers,adj(f),Islamic,* nous incarnons un mouvement islamique révolutionnaire -- we embody a revolutionary Islamic movement,nous incarnons un mouvement islamique révolutionnaire,6,we embody a revolutionary Islamic movement,54,693+n,54 | 693+n
3078,chronique,none,nadj(f),"chronic, column, page, chronicle",* c'est un mal chronique auquel il va falloir s'attaquer -- it's a chronic illness that should be attacked,c'est un mal chronique auquel il va falloir s'attaquer,9,it's a chronic illness that should be attacked,73,358,73 | 358
3083,ethnique,none,nadj(f),ethnic,* les luttes politiques entre divers groupes ethniques -- the political struggle between different ethnic groups,les luttes politiques entre divers groupes ethniques,7,the political struggle between different ethnic groups,70,399,70 | 399
3084,annexe,none,"adj(f),nf","annex, appendix, related issue",* le texte du rapport figure à l'annexe -- the text of the report is located in the appendix,le texte du rapport figure à l'annexe,7,the text of the report is located in the appendix,56,663,56 | 663
3087,souple,none,adj(f),"supple, agile, soft, floppy, flexible",* faut être agile et souple -- you gotta be agile and flexible,faut être agile et souple,5,you gotta be agile and flexible,82,219,82 | 219
3090,touchant,none,"adj,prep","with regard to, concerning, touching, moving",* c'est un personnage très touchant -- he has a very touching personality,c'est un personnage très touchant,5,he has a very touching personality,72,366,72 | 366
3091,hostile,none,adj(f),hostile,* les rues me semblaient hostiles -- the streets seemed hostile to me,les rues me semblaient hostiles,5,the streets seemed hostile to me,71,383,71 | 383
3095,aveugle,Relationships,nadj(f),blind,* un jour tu seras aveugle. comme moi -- someday you'll be blind. like me,un jour tu seras aveugle. comme moi,7,someday you'll be blind. like me,64,504+l,64 | 504+l
3100,musicien,none,nadj,musician,* ça prend de vrai musiciens pour jouer du blues -- it takes true musicians to play the blues,ça prend de vrai musiciens pour jouer du blues,9,it takes true musicians to play the blues,62,531,62 | 531
3101,routier,Transportation,nadj,"road, long-distance lorry or truck driver",* nous avons besoin d'un réseau routier continental -- we need a continental network of roads,nous avons besoin d'un réseau routier continental,7,we need a continental network of roads,63,524-l,63 | 524-l
3105,prématuré,none,nadj,premature,* c'est le résultat de la mort prématurée de ta mère -- it results from the premature death of your mother,c'est le résultat de la mort prématurée de ta mère,10,it results from the premature death of your mother,85,172,85 | 172
3114,systématique,none,nadj(f),systematic,* la théologie comporte une partie systématique -- theology includes a systematic component,la théologie comporte une partie systématique,6,theology includes a systematic component,75,320,75 | 320
3118,francophone,Adjectives – differences across registers,adj(f),"French-speaking, French speaker, francophone",* nous devons parler français avec les francophones -- we should speak French with francophones,nous devons parler français avec les francophones,7,we should speak French with francophones,58,608-l +s,58 | 608-l +s
3129,anonyme,none,adj(f),anonymous,* on parle d'une adresse anonyme sur l'Internet -- people talk about an anonymous Internet address,on parle d'une adresse anonyme sur l'Internet,7,people talk about an anonymous Internet address,76,298,76 | 298
3131,additionnel,none,adj,additional,* elle n'a pas besoin de fonds additionnels -- she has no need of additional funds,elle n'a pas besoin de fonds additionnels,7,she has no need of additional funds,71,367,71 | 367
3134,turc,Adjectives – differences across registers,"adj,nm","Turk, Turkish",* les Turcs musulmans se répandirent en Europe -- the Moslem Turks spread across Europe,les Turcs musulmans se répandirent en Europe,7,the Moslem Turks spread across Europe,52,720,52 | 720
3135,incertain,none,nadj,"uncertain, unsure",* la frontière qui les sépare est incertaine -- the border separating them is poorly defined,la frontière qui les sépare est incertaine,7,the border separating them is poorly defined,72,356,72 | 356
3142,conventionnel,none,nadj,conventional,* ces missiles étaient équipés de têtes conventionnelles -- these missiles were equipped with conventional warheads,ces missiles étaient équipés de têtes conventionnelles,7,these missiles were equipped with conventional warheads,79,250,79 | 250
3144,romain,Nationalities,adj,Roman,* elle heurta le soldat romain sur le casque -- she slugged the Roman soldier on the helmet,elle heurta le soldat romain sur le casque,8,she slugged the Roman soldier on the helmet,74,320,74 | 320
3146,originaire,none,adj(f),"original, first, native to",* je suis originaire d'Europe de l'Est -- I come from Eastern Europe,je suis originaire d'Europe de l'Est,6,I come from Eastern Europe,72,351,72 | 351
3149,coûteux,none,adj(pl),"expensive, costly",* l'équipement individuel est extrêmement coûteux -- the standalone equipment is very expensive,l'équipement individuel est extrêmement coûteux,5,the standalone equipment is very expensive,73,342,73 | 342
3153,passif,none,nadj,"passive, liabilities",* nous ne jouons pas un rôle passif -- we're not playing a passive role,nous ne jouons pas un rôle passif,7,we're not playing a passive role,76,291,76 | 291
3158,manuel,none,"adj,nm",manual,* il faudra écrire un manuel d'utilisation -- we'll need to write a user's manual,il faudra écrire un manuel d'utilisation,6,we'll need to write a user's manual,73,337,73 | 337
3160,territorial,none,adj,"territorial, land",* le droit à l'intégrité territoriale est inscrit dans la loi -- the right to territorial integrity is upheld in the law,le droit à l'intégrité territoriale est inscrit dans la loi,10,the right to territorial integrity is upheld in the law,66,454,66 | 454
3162,carré,none,nadj,"square, broad, plain",* la salle était petite et carrée -- the room was small and square,la salle était petite et carrée,6,the room was small and square,72,350,72 | 350
3163,voleur,Relationships,nadj,"thief, light-fingered",* je ne suis pas un voleur -- I'm not a thief,je ne suis pas un voleur,6,I'm not a thief,75,304,75 | 304
3168,musical,none,adj,musical,* ce genre musical est plus anglophone que francophone -- this style of music is more English than French,ce genre musical est plus anglophone que francophone,8,this style of music is more English than French,60,551,60 | 551
3180,sincère,none,adj(f),sincere,* j'offre mes sincères condoléances à sa famille -- I offer my sincere sympathies to his family,j'offre mes sincères condoléances à sa famille,7,I offer my sincere sympathies to his family,72,342,72 | 342
3181,optique,none,nadj(f),"optical, optic, perspective",* j'étais dans une optique de colonie de vacances -- I was in a vacation colony frame of mind,j'étais dans une optique de colonie de vacances,8,I was in a vacation colony frame of mind,75,302,75 | 302
3182,maximal,Adjectives – differences across registers,adj,maximal,* le seuil de pollution maximale avait été atteint -- the maximum pollution level was reached,le seuil de pollution maximale avait été atteint,8,the maximum pollution level was reached,62,504-l,62 | 504-l
3184,méchant,none,nadj,"nasty, wicked, mean",* ce vilain méchant ne te fera rien -- this no-good jerk won't do anything to you,ce vilain méchant ne te fera rien,7,this no-good jerk won't do anything to you,65,460-n,65 | 460-n
3190,horrible,none,adj(f),"horrible, terrible, dreadful, hideous",* la violence est une chose horrible -- violence is a horrible thing,la violence est une chose horrible,6,violence is a horrible thing,70,373-n,70 | 373-n
3192,horaire,Time,nadj(f),"schedule, timetable, hourly",* j'ai un horaire assez chargé -- I have a rather busy schedule,j'ai un horaire assez chargé,5,I have a rather busy schedule,72,339,72 | 339
3196,homologue,none,adj(f),"counterpart, homologue",* j'en discuterai avec mon homologue -- I'll discuss it with my counterpart,j'en discuterai avec mon homologue,5,I'll discuss it with my counterpart,62,509-l,62 | 509-l
3197,successif,none,adj,successive,* les déplacés sont arrivés par vagues successives -- the displaced persons arrived in successive waves,les déplacés sont arrivés par vagues successives,7,the displaced persons arrived in successive waves,72,351,72 | 351
3199,olympique,Adjectives – differences across registers,adj(f),Olympic,* il s'était dopé pour les Jeux olympiques -- he doped himself for the Olympic Games,il s'était dopé pour les Jeux olympiques,7,he doped himself for the Olympic Games,51,718-l +n,51 | 718-l +n
3202,propice,none,adj(f),"favorable, auspicious propitious",* la situation n'était pas très propice -- the situation was not ideal,la situation n'était pas très propice,6,the situation was not ideal,84,175,84 | 175
3207,nu,none,nadj,"naked, nude",* au fait...j'aime dormir nu -- in fact...I like to sleep in the nude,au fait...j'aime dormir nu,4,in fact...I like to sleep in the nude,64,473+l,64 | 473+l
3211,restant,none,"adj,nm","remaining, the rest, the remainder","* elle sera toujours là, pour le restant de mes jours -- she will always be there, for the rest of my days","elle sera toujours là, pour le restant de mes jours",10,"she will always be there, for the rest of my days",79,237,79 | 237
3218,consécutif,Adjectives – differences across registers,adj,consecutive,"* pour la seconde année consécutive, la croissance sera négative -- for the second consecutive year, growth will be negative","pour la seconde année consécutive, la croissance sera négative",9,"for the second consecutive year, growth will be negative",61,505+n,61 | 505+n
3220,institutionnel,none,adj,institutional,"* là, plus aucun lieu institutionnel ne les protège -- there, no institutional tie protects them","là, plus aucun lieu institutionnel ne les protège",8,"there, no institutional tie protects them",64,469,64 | 469
3230,panique,none,nadj(f),panic,* ils essaient de créer la panique -- they are trying to cause panic,ils essaient de créer la panique,6,they are trying to cause panic,78,254,78 | 254
3251,chanteur,none,nadj,singer,* elle réalisait son rêve. elle était chanteuse -- she fulfilled her dream. she was a singer,elle réalisait son rêve. elle était chanteuse,7,she fulfilled her dream. she was a singer,66,420,66 | 420
3253,écrit,none,nadj,writing,"* hélas, tous ses écrits sont perdus! -- alas, all of his writings have been lost!","hélas, tous ses écrits sont perdus!",6,"alas, all of his writings have been lost!",64,459,64 | 459
3259,prioritaire,none,nadj(f),"priority, having priority, having right of way",* je te fais un passe prioritaire -- I'll give you a special-entry pass,je te fais un passe prioritaire,6,I'll give you a special-entry pass,73,321,73 | 321
3261,exécutif,none,nadj,executive,* la responsabilité du pouvoir exécutif doit être entière -- the responsibility of executive power must be complete,la responsabilité du pouvoir exécutif doit être entière,8,the responsibility of executive power must be complete,67,399,67 | 399
3262,compétent,Adjectives – differences across registers,adj,competent,* je ne suis pas compétent pour ce type d'opération -- I'm not competent for this type of operation,je ne suis pas compétent pour ce type d'opération,9,I'm not competent for this type of operation,68,384+s,68 | 384+s
3263,sable,Natural features and plants,"adji,nm",sand,* j'ai dormi dans le sable des dunes -- I slept in the sand dunes,j'ai dormi dans le sable des dunes,7,I slept in the sand dunes,65,436+l,65 | 436+l
3271,cohérent,none,adj,coherent,* votre récit paraît cohérent et logique -- your account seems coherent and logical,votre récit paraît cohérent et logique,6,your account seems coherent and logical,72,325,72 | 325
3276,substantiel,none,adj,substantial,* on a fait une progression substantielle -- we have made substantial progress,on a fait une progression substantielle,6,we have made substantial progress,75,285,75 | 285
3277,asiatique,Nationalities,nadj(f),Asian,* la Russie n'est un pays ni asiatique ni européen -- Russia is neither an Asian country nor a European one,la Russie n'est un pays ni asiatique ni européen,9,Russia is neither an Asian country nor a European one,69,376,69 | 376
3283,bénéficiaire,none,nadj(f),beneficiary,* nous demeurons les bénéficiaires des sacrifices -- we are the beneficiaries of sacrifices,nous demeurons les bénéficiaires des sacrifices,6,we are the beneficiaries of sacrifices,62,486,62 | 486
3290,silencieux,none,nadj(pl),"silent, noiseless, silencer",* elle était silencieuse la plupart du temps -- she was silent most of the time,elle était silencieuse la plupart du temps,7,she was silent most of the time,69,377+l,69 | 377+l
3291,continu,none,nadj,continuous,* vous êtes fier de ce succès continu? -- are you proud of this ongoing success?,vous êtes fier de ce succès continu?,7,are you proud of this ongoing success?,73,308,73 | 308
3295,pompier,none,"adj,nm","fireman, firefighter",* les pompiers restaient pessimistes -- the firemen remained pessimistic,les pompiers restaient pessimistes,4,the firemen remained pessimistic,65,428,65 | 428
3302,survivant,Relationships,nadj,"survivor, surviving",* on n'a trouvé que 2 survivants pour l'instant -- so far only 2 survivors have been found,on n'a trouvé que 2 survivants pour l'instant,8,so far only 2 survivors have been found,70,354,70 | 354
3303,applicable,none,adj(f),applicable,* plusieurs techniques sont sans doute applicables -- several techniques are undoubtedly applicable,plusieurs techniques sont sans doute applicables,6,several techniques are undoubtedly applicable,56,581,56 | 581
3304,équitable,Adjectives – differences across registers,adj(f),"equitable, fair",* ce n'était ni juste ni équitable -- it was neither just nor fair,ce n'était ni juste ni équitable,6,it was neither just nor fair,58,537+s,58 | 537+s
3308,dépendant,none,adj,"answerable, responsible, dependent","* en amour, vous serez dépendant, heureux ou malheureux -- in love you'll be dependent, whether happy or unhappy","en amour, vous serez dépendant, heureux ou malheureux",8,"in love you'll be dependent, whether happy or unhappy",81,209,81 | 209
3312,mystérieux,none,nadj(pl),"mysterious, secretive",* l'eau pour moi est un élément mystérieux -- water for me is a mysterious substance,l'eau pour moi est un élément mystérieux,7,water for me is a mysterious substance,71,341+l,71 | 341+l
3317,conjoint,none,nadj,"spouse, joint",* je parle le français mais mon conjoint est anglophone -- I speak French but my spouse is English-speaking,je parle le français mais mon conjoint est anglophone,9,I speak French but my spouse is English-speaking,62,473+s,62 | 473+s
3324,compliqué,none,nadj,"complicated, complex",* vous voyez la situation est très compliquée -- you see that the situation is very complicated,vous voyez la situation est très compliquée,7,you see that the situation is very complicated,77,255,77 | 255
3330,spectaculaire,none,adj(f),spectacular,* c'est un changement historique et spectaculaire -- it's a historical and spectacular change,c'est un changement historique et spectaculaire,6,it's a historical and spectacular change,70,350,70 | 350
3337,couvert,none,nadj,"covered, overcast; place, seat, cutlery","* je me sauvai, sous le couvert de la nuit -- I fled under the cover of night","je me sauvai, sous le couvert de la nuit",9,I fled under the cover of night,71,333,71 | 333
3344,exigeant,none,adj,"demanding, difficult",* Simone était une femme exigeante -- Simone was a demanding woman,Simone était une femme exigeante,5,Simone was a demanding woman,82,196,82 | 196
3345,primitif,none,nadj,primitive,* nous ne pouvons pas accepter cette forme primitive de justice -- we can't countenance this primitive form of justice,nous ne pouvons pas accepter cette forme primitive de justice,10,we can't countenance this primitive form of justice,47,728+n -s,47 | 728+n -s
3348,pertinent,none,adj,"pertinent, relevant",* je lui posai quelques questions pertinentes -- I asked him some relevant questions,je lui posai quelques questions pertinentes,6,I asked him some relevant questions,61,476-l,61 | 476-l
3353,monstre,Animals,nadj(f),monster,* vous êtes bien le monstre que j'ai créé -- you are indeed the monster that I created,vous êtes bien le monstre que j'ai créé,8,you are indeed the monster that I created,66,394,66 | 394
3357,cruel,Adjectives – differences across registers,adj,"cruel, ferocious, bitter",* ce type est aussi intelligent que cruel -- this guy is as intelligent as he is cruel,ce type est aussi intelligent que cruel,7,this guy is as intelligent as he is cruel,70,344,70 | 344
3362,célibataire,none,nadj(f),"single, unmarried","* au fait, je suis célibataire, sans aucune attache -- in fact, I'm single, without any attachments","au fait, je suis célibataire, sans aucune attache",8,"in fact, I'm single, without any attachments",80,212,80 | 212
3366,amical,none,adj,friendly,* on avait des rapports très amicaux -- we had a very friendly relationship,on avait des rapports très amicaux,6,we had a very friendly relationship,75,275,75 | 275
3369,invisible,Adjectives – differences across registers,adj(f),invisible,* vous traversez maintenant une frontière invisible -- you're now crossing an invisible border,vous traversez maintenant une frontière invisible,6,you're now crossing an invisible border,68,366,68 | 366
3371,politicien,none,nadj,politician,* tous les politiciens disent : les gens ordinaires sont intelligents -- all politicians say: ordinary people are intelligent,tous les politiciens disent : les gens ordinaires sont intelligents,10,all politicians say: ordinary people are intelligent,69,355+s,69 | 355+s
3377,infini,Nouns – differences across registers,nadj,"inifinite, infinity","* il m'a écoutée, avec une infinie patience -- he listened to me with infinite patience","il m'a écoutée, avec une infinie patience",7,he listened to me with infinite patience,58,518+l -s,58 | 518+l -s
3378,savant,Relationships,nadj,"scientist, scholar, learned, scholarly, clever, skilfull",* on pouvait être homme sans être savant -- you could be a man without having to be a scholar,on pouvait être homme sans être savant,7,you could be a man without having to be a scholar,64,426,64 | 426
3383,reconnaissant,none,adj,grateful,* nous avons de quoi être reconnaissants -- we have something to be thankful for,nous avons de quoi être reconnaissants,6,we have something to be thankful for,77,247,77 | 247
3385,inattendu,none,adj,unexpected,* tout cela est bien inattendu -- all of this is quite unexpected,tout cela est bien inattendu,5,all of this is quite unexpected,76,259,76 | 259
3389,géographique,none,adj(f),"geographic, geographical",* ils sont découpés en zones géographiques -- they are carved into geographic zones,ils sont découpés en zones géographiques,6,they are carved into geographic zones,72,306,72 | 306
3405,iranien,Nationalities,nadj,Iranian,* la puissance iranienne est inquiétante -- Iranian power is worrisome,la puissance iranienne est inquiétante,5,Iranian power is worrisome,51,631-l +n -s,51 | 631-l +n -s
3407,stupide,none,adj(f),"stupid, silly, bemused","* ah que je suis stupide! -- gee, I'm stupid!",ah que je suis stupide!,5,"gee, I'm stupid!",67,383,67 | 383
3408,surpris,none,adj(pl),"surprised, amazed",* vous avez l'air surpris de me voir -- you seem surprised to see me,vous avez l'air surpris de me voir,7,you seem surprised to see me,80,209,80 | 209
3411,symbolique,none,nadj(f),symbolic,* c'est un échec au moins symbolique -- it's at least a symbolic failure,c'est un échec au moins symbolique,6,it's at least a symbolic failure,68,362,68 | 362
3414,préliminaire,none,nadj(f),"preliminary, introductory",* les résultats préliminaires nous promettent une longue et difficile nuit -- the preliminary results guarantee us a long and difficult night,les résultats préliminaires nous promettent une longue et difficile nuit,10,the preliminary results guarantee us a long and difficult night,79,222,79 | 222
3433,éternel,none,nadj,"eternal, everlasting",* je ferai de Rome une merveille éternelle -- I will make Rome an eternal wonder,je ferai de Rome une merveille éternelle,7,I will make Rome an eternal wonder,63,435+l,63 | 435+l
3434,intime,none,nadj(f),"intimate, close, secret, private",* je préfère publier mon journal intime -- I prefer to publish my personal diary,je préfère publier mon journal intime,6,I prefer to publish my personal diary,65,393,65 | 393
3438,mathématique,none,nadj(f),mathematical; mathematics,* les mathématiques vous aident à vous connaître -- math helps you know yourself,les mathématiques vous aident à vous connaître,7,math helps you know yourself,55,554,55 | 554
3450,superbe,none,nadj(f),"superb, magnificient, handsome, gorgeous",* votre gazon semble superbe -- your lawn looks magnificent,votre gazon semble superbe,4,your lawn looks magnificent,69,344,69 | 344
3455,veuf,none,nadj,surviving spouse,"* vous savez, moi-même je suis veuf -- you know, I'm a widower myself","vous savez, moi-même je suis veuf",6,"you know, I'm a widower myself",72,307,72 | 307
3466,imminent,none,adj,"imminent, impending",* j'annonçai mon retrait imminent -- I announced my pending retirement,j'annonçai mon retrait imminent,4,I announced my pending retirement,83,165,83 | 165
3468,esclave,Relationships,nadj(f),slave,* l'esclave se révolte contre le maître -- the slave rebels against the master,l'esclave se révolte contre le maître,6,the slave rebels against the master,63,428,63 | 428
3469,marocain,Nationalities,nadj,Moroccan,* les chèvres marocaines ont quasiment tout mangé -- the Moroccan goats ate practically everything,les chèvres marocaines ont quasiment tout mangé,7,the Moroccan goats ate practically everything,52,597,52 | 597
3470,menu,Food,"adv,nadj","menu, slender, slim, minor",* il y a du poulet au menu -- there's chicken on the menu,il y a du poulet au menu,7,there's chicken on the menu,69,342,69 | 342
3471,imaginaire,none,nadj(f),imaginary,* tu as vécu dans un monde imaginaire -- you have lived in an imaginary world,tu as vécu dans un monde imaginaire,7,you have lived in an imaginary world,64,407,64 | 407
3476,théorique,none,adj(f),theoretical,* ma question n'était pas purement théorique -- my question was not exclusively theoretical,ma question n'était pas purement théorique,6,my question was not exclusively theoretical,66,373,66 | 373
3478,scandaleux,none,adj(pl),"scandalous, outrageous",* le coût des études est devenu scandaleux -- the cost of an education has become scandalous,le coût des études est devenu scandaleux,7,the cost of an education has become scandalous,77,232,77 | 232
3479,vulnérable,none,adj(f),vulnerable,* une femme tamoule est une personne vulnérable au Sri Lanka -- a Tamil woman is a vulnerable person in Sri Lanka,une femme tamoule est une personne vulnérable au Sri Lanka,10,a Tamil woman is a vulnerable person in Sri Lanka,79,211,79 | 211
3482,nominal,none,nadj,nominal,"* selon notre enquête, les ventes nominales ont augmenté -- according to our research, small- ticket item sales increased","selon notre enquête, les ventes nominales ont augmenté",8,"according to our research, small- ticket item sales increased",50,622+n,50 | 622+n
3486,noble,none,nadj(f),noble,"* l'eau est une matière plus noble, et sans doute plus précieuse -- water is a nobler resource, and undoubtedly more precious","l'eau est une matière plus noble, et sans doute plus précieuse",11,"water is a nobler resource, and undoubtedly more precious",62,430+l -n,62 | 430+l -n
3487,hebdomadaire,none,nadj(f),weekly,* je vais animer une autre émission hebdomadaire -- I'm going to host another weekly broadcast,je vais animer une autre émission hebdomadaire,7,I'm going to host another weekly broadcast,63,413+n,63 | 413+n
3489,protestant,none,nadj,Protestant,* j'ai commencé à fréquenter une église protestante -- I have started going to a Protestant church,j'ai commencé à fréquenter une église protestante,7,I have started going to a Protestant church,75,259,75 | 259
3494,animateur,none,nadj,"animator, host",* vous étiez animateur et pas chanteur -- you were a show host and not a singer,vous étiez animateur et pas chanteur,6,you were a show host and not a singer,54,563+s,54 | 563+s
3495,multinational,none,adj,multinational,* on n'est pas une entreprise multinationale -- we aren't a multinational corporation,on n'est pas une entreprise multinationale,6,we aren't a multinational corporation,67,357-l,67 | 357-l
3500,complice,none,nadj(f),accomplice,* je restai longtemps leur complice -- for a long time I remained their accomplice,je restai longtemps leur complice,5,for a long time I remained their accomplice,71,302,71 | 302
3501,homosexuel,none,nadj,homosexual,* il n'avait plus honte d'être homosexuel -- he wasn't ashamed to be homosexual,il n'avait plus honte d'être homosexuel,6,he wasn't ashamed to be homosexual,68,348,68 | 348
3508,creux,none,nadj(pl),"hollow, empty, hole","* aux heures creuses -- durant la nuit, par exemple -- in the off hours--during the night, for example",aux heures creuses,3,"durant la nuit, par exemple -- in the off hours--during the night, for example",67,359+l,67 | 359+l
3518,préférable,none,adj(f),preferable,"* madame, je crois préférable que nous discutions en privé -- ma'am, I belive it would be preferable for us to discuss this in private","madame, je crois préférable que nous discutions en privé",9,"ma'am, I belive it would be preferable for us to discuss this in private",77,233,77 | 233
3520,liquide,Food,nadj(f),liquid,* il a avalé du liquide vaisselle -- he swallowed some liquid dishwashing detergent,il a avalé du liquide vaisselle,6,he swallowed some liquid dishwashing detergent,71,309,71 | 309
3525,adéquat,none,adj,"appropriate, suitable, adequate",* la protection sociale n'est pas adéquate -- the social safety net is not adequate,la protection sociale n'est pas adéquate,6,the social safety net is not adequate,63,416-l,63 | 416-l
3530,magique,none,adj(f),magic; magical,"* je n'ai pas de pouvoir magique moi -- me, I don't have any magic powers",je n'ai pas de pouvoir magique moi,7,"me, I don't have any magic powers",72,285,72 | 285
3533,raide,Adjectives – differences across registers,adj(f),"stiff, straight","* elle se tient immobile, raide, les regardant -- she remained immobile and stiff while looking at them","elle se tient immobile, raide, les regardant",7,she remained immobile and stiff while looking at them,51,599+n -s,51 | 599+n -s
3534,maigre,none,nadj(f),"thin, skinny, slim, lean","* c'était un homme maigre et chauve -- he was a thin, bald man",c'était un homme maigre et chauve,6,"he was a thin, bald man",71,303,71 | 303
3535,artistique,none,adj(f),artistic,* ils ont une vraie vision artistique -- they have truly artistic vision,ils ont une vraie vision artistique,6,they have truly artistic vision,66,363,66 | 363
3544,réussi,none,adj,successful,* sa vie est beaucoup plus réussie que la nôtre -- his life is much more successful than ours,sa vie est beaucoup plus réussie que la nôtre,9,his life is much more successful than ours,84,151,84 | 151
3545,bilatéral,none,adj,bilateral,* les relations bilatérales ont enregistré récemment des changements positifs -- bilateral relations recently involved positive changes,les relations bilatérales ont enregistré récemment des changements positifs,9,bilateral relations recently involved positive changes,66,365,66 | 365
3547,cynique,none,nadj(f),"cynical, cynic",* leur cinéma est terriblement cynique -- their cinema is terribly cynical,leur cinéma est terriblement cynique,5,their cinema is terribly cynical,83,165,83 | 165
3548,environnemental,Adjectives – differences across registers,adj,environmental,* les questions environnementales transcendent les frontières -- environmental issues transcend borders,les questions environnementales transcendent les frontières,6,environmental issues transcend borders,57,495-l +s,57 | 495-l +s
3549,constructeur,none,nadj,"builder, manufacturer",* VW est devenu le premier constructeur européen -- VW has become the largest European manufacturer,VW est devenu le premier constructeur européen,7,VW has become the largest European manufacturer,58,475+n -s,58 | 475+n -s
3554,démocrate,none,nadj(f),"democrat, democratic",* pour certains responsables démocrates la réponse est claire -- for certain democratic leaders the answer is clear,pour certains responsables démocrates la réponse est claire,8,for certain democratic leaders the answer is clear,57,493+n,57 | 493+n
3556,idiot,none,nadj,"idiot, fool, stupid","* bouge-toi, espèce d'idiot -- move, you idiot","bouge-toi, espèce d'idiot",3,"move, you idiot",58,482-n,58 | 482-n
3558,explosif,none,nadj,explosive,* il y a assez d'explosif pour raser tout un quartier -- there are enough explosives to level a whole neighborhood,il y a assez d'explosif pour raser tout un quartier,10,there are enough explosives to level a whole neighborhood,63,399-s,63 | 399-s
3560,solitaire,none,nadj(f),"solitary, lone, lonely",* vous avez une vie plutôt solitaire -- you lead a rather solitary existence,vous avez une vie plutôt solitaire,6,you lead a rather solitary existence,67,346,67 | 346
3563,élevé,none,adj,"high, heavy, tall",* c'est un pourcentage assez élevé -- that's quite a high percentage,c'est un pourcentage assez élevé,5,that's quite a high percentage,64,387,64 | 387
3567,singulier,none,nadj,"unique, singular",* il n'arrive pas de choses singulières -- unusual things don't happen,il n'arrive pas de choses singulières,6,unusual things don't happen,61,424+l,61 | 424+l
