number,french_lemma,thematic,pos,english,example,example_french,word count,example_english,range_count,frequency_raw,range_pipe_frequency
2335,enrichir,none,v,"to expand, enrich, make somebody rich",* ces différences enrichissent notre pays -- these differences enrich our country,ces différences enrichissent notre pays,5,these differences enrich our country,84,318,84 | 318
2345,invoquer,none,v,to call upon,* le gouvernement tentera d'invoquer deux excuses -- the government will try to make two excuses,le gouvernement tentera d'invoquer deux excuses,6,the government will try to make two excuses,63,866,63 | 866
2346,compromettre,none,v,to compromise,* le premier ministre a compromis le processus de paix -- the prime minister compromised the peace process,le premier ministre a compromis le processus de paix,9,the prime minister compromised the peace process,81,394,81 | 394
2347,arracher,none,v,"to pull up, tear up",* ils lui ont arraché sa caméra -- they yanked his camera away from him,ils lui ont arraché sa caméra,6,they yanked his camera away from him,68,700,68 | 700
2351,maîtriser,none,v,"to control, overcome, master",* il fallait aussi démontrer qu'on maîtrisait deux langues étrangères -- we also had to demonstrate mastery of two foreign languages,il fallait aussi démontrer qu'on maîtrisait deux langues étrangères,9,we also had to demonstrate mastery of two foreign languages,77,469,77 | 469
2352,violer,none,v,"to rape, infringe",* j'ai pas envie de me faire violer -- I don't want to get raped,j'ai pas envie de me faire violer,7,I don't want to get raped,76,495,76 | 495
2354,épargner,none,v,"to save, spare",* j'espérais épargner cette infortune à mon fils -- I was hoping to spare my son this misfortune,j'espérais épargner cette infortune à mon fils,7,I was hoping to spare my son this misfortune,80,403,80 | 403
2360,restreindre,none,v,"to restrict, cut down, decrease",* il a restreint les travaux du comité à trois jours -- he restricted the committee's work to three days,il a restreint les travaux du comité à trois jours,10,he restricted the committee's work to three days,77,482,77 | 482
2364,chasser,none,v,"to hunt, chase away",* l'ennemi devait être chassé de chez nous -- the enemy had to be chased from our home,l'ennemi devait être chassé de chez nous,7,the enemy had to be chased from our home,74,551,74 | 551
2365,dîner,Food,"nm,v",dinner; to dine,* le dîner sera bientôt prêt -- supper will be ready soon,le dîner sera bientôt prêt,5,supper will be ready soon,62,871,62 | 871
2367,fréquenter,none,v,"to frequent, go around with",* je fréquente un homme riche -- I'm dating a rich man,je fréquente un homme riche,5,I'm dating a rich man,80,415,80 | 415
2368,projeter,none,v,"to plan, project, throw out",* on va projeter un autre film -- we're going to show another film,on va projeter un autre film,6,we're going to show another film,83,346,83 | 346
2370,présider,none,v,to preside,* il présidait ses repas -- he presided over her meals,il présidait ses repas,4,he presided over her meals,70,646,70 | 646
2375,soupçonner,none,v,to suspect,"* comme elle le soupçonnait, il souffrait de douleurs -- since she suspected him, he suffered pain","comme elle le soupçonnait, il souffrait de douleurs",8,"since she suspected him, he suffered pain",69,668,69 | 668
2385,surmonter,none,v,"to overcome, top, surmount",* nous pouvons surmonter ces obstacles -- we can overcome these obstacles,nous pouvons surmonter ces obstacles,5,we can overcome these obstacles,80,408,80 | 408
2399,promouvoir,none,v,to promote,* il est toujours plus facile de promouvoir la haine que de la combattre -- it's always easier to promote hate than to combat it,il est toujours plus facile de promouvoir la haine que de la combattre,13,it's always easier to promote hate than to combat it,71,623,71 | 623
2404,confondre,none,v,"to mix up, confuse","* je confonds peut-être, avec d'autres bourses -- I might be mixed up, with other stock markets","je confonds peut-être, avec d'autres bourses",6,"I might be mixed up, with other stock markets",69,656,69 | 656
2422,sonner,none,v,to ring,* une cloche sonna dans le lointain -- bells rang in the distance,une cloche sonna dans le lointain,6,bells rang in the distance,67,694,67 | 694
2423,protester,none,v,to protest,"* leurs gosses, ils n'osent plus protester -- their kids, they don't dare protest any more","leurs gosses, ils n'osent plus protester",6,"their kids, they don't dare protest any more",71,602,71 | 602
2425,effacer,none,v,"to erase, clean","* l'homme décide, la femme s'efface -- the man decides, the woman demurs","l'homme décide, la femme s'efface",5,"the man decides, the woman demurs",73,547,73 | 547
2426,débuter,none,v,to start,* la descente a débuté une demi-heure plus tard -- the descent started a half-hour later,la descente a débuté une demi-heure plus tard,8,the descent started a half-hour later,70,627,70 | 627
2427,creuser,none,v,to dig,* ils entreprennent de creuser un tunnel -- they undertook the digging of a tunnel,ils entreprennent de creuser un tunnel,6,they undertook the digging of a tunnel,77,444,77 | 444
2432,programmer,none,v,"to program, schedule",* ils mêleront sons acoustiques et programmés -- they will mix acoustic and digital sounds,ils mêleront sons acoustiques et programmés,6,they will mix acoustic and digital sounds,78,422,78 | 422
2433,traîner,none,v,"to drag, pull",* elle me traîna à travers le plancher -- she dragged me across the floor,elle me traîna à travers le plancher,7,she dragged me across the floor,68,680,68 | 680
2442,épuiser,none,v,"to exhaust, tire out, wear out, use up",* ils ont épuisé leurs ressources et veulent puiser dans les nôtres -- they exhausted their resources and wanted to dip into ours,ils ont épuisé leurs ressources et veulent puiser dans les nôtres,11,they exhausted their resources and wanted to dip into ours,79,393,79 | 393
2448,téléphoner,none,v,"to telephone, phone, call",* j'ai essayé de vous téléphoner chez vous -- I tried to telephone you at your place,j'ai essayé de vous téléphoner chez vous,7,I tried to telephone you at your place,76,476,76 | 476
2449,serrer,Verbs – differences across registers,v,"to tighten, squeeze",* elle serre les mains -- she clenches her fists,elle serre les mains,4,she clenches her fists,60,870+l,60 | 870+l
2450,caractériser,none,v,to characterize,* une époque ne se caractérise pas seulement par ses idées -- an era is not only characterized by its ideas,une époque ne se caractérise pas seulement par ses idées,10,an era is not only characterized by its ideas,72,572,72 | 572
2453,intituler,none,v,"to entitle, call","* la séquence s'intitulera «Cinq minutes pour survivre» -- the sequence was entitled ""Five minutes of survival""",la séquence s'intitulera «Cinq minutes pour survivre»,7,"the sequence was entitled ""Five minutes of survival""",73,535,73 | 535
2457,avérer,none,v,"to prove to be, turn out","* cette explication s'avéra la bonne, par la suite -- this explanation turned out the be the right one","cette explication s'avéra la bonne, par la suite",8,this explanation turned out the be the right one,78,424,78 | 424
2460,gêner,none,v,"to bother, trouble","* tu vois, tu gênes tout le monde -- you see, you bother everybody","tu vois, tu gênes tout le monde",7,"you see, you bother everybody",72,566,72 | 566
2463,accumuler,none,v,"to accumulate, amass, store, stockpile",* les bombes atomiques s'accumulent -- atomic bombs are being stockpiled,les bombes atomiques s'accumulent,4,atomic bombs are being stockpiled,77,438,77 | 438
2477,regrouper,none,v,"to group together, regroup",* le ministre des Finances a regroupé tout ça dans un seul programme -- the finance minister regrouped all of that in a single program,le ministre des Finances a regroupé tout ça dans un seul programme,12,the finance minister regrouped all of that in a single program,71,586,71 | 586
2482,privilégier,none,v,to favour,* il refuse de privilégier les insurgés cubains! -- he refuses to legitimize the Cuban insurgents,il refuse de privilégier les insurgés cubains!,7,he refuses to legitimize the Cuban insurgents,70,606,70 | 606
2486,dater,none,v,to date,* le dernier film concerné date de 1990 -- the last relevant film was made in 1990,le dernier film concerné date de 1990,7,the last relevant film was made in 1990,77,437,77 | 437
2487,habituer,none,v,"to accustom, get used to","* on s'habitue à tout, quand on est obligé -- you can get used to anything when you have to","on s'habitue à tout, quand on est obligé",8,you can get used to anything when you have to,76,453,76 | 453
2489,recommencer,none,v,"to resume, start again","* recommence depuis le début, s'il te plaît -- start again from the beginning, please","recommence depuis le début, s'il te plaît",7,"start again from the beginning, please",67,672,67 | 672
2498,influencer,none,v,to influence,* je n'influence pas la politique -- I don't influence politics,je n'influence pas la politique,5,I don't influence politics,75,482,75 | 482
2503,délivrer,none,v,"to set free, rid, relieve",* il était temps de se délivrer de ce poids -- it was time to get rid of that burden,il était temps de se délivrer de ce poids,9,it was time to get rid of that burden,78,398,78 | 398
2506,aggraver,none,v,"to worsen, aggravate",* tous ces facteurs aggravent la situation -- all of these factors aggravate the situation,tous ces facteurs aggravent la situation,6,all of these factors aggravate the situation,78,415,78 | 415
2508,alimenter,none,v,"to feed, supply",* j'alimentais ma peur en mangeant -- I fed my fears by eating,j'alimentais ma peur en mangeant,5,I fed my fears by eating,78,409,78 | 409
2510,équilibrer,none,v,to balance,"* pour être équilibrées, elles doivent être négociées -- to be balanced, they have to be negotiated","pour être équilibrées, elles doivent être négociées",7,"to be balanced, they have to be negotiated",70,586,70 | 586
2515,dicter,none,v,"to dictate, lay down","* écris ce que je te dicte, mot pour mot -- write down what I dictate to you, word for word","écris ce que je te dicte, mot pour mot",9,"write down what I dictate to you, word for word",84,274,84 | 274
2519,solliciter,none,v,"to request, solicit, appeal",* elle sollicite un visa pour aller à La Mecque -- she applied for a visa to go to Mecca,elle sollicite un visa pour aller à La Mecque,9,she applied for a visa to go to Mecca,80,358,80 | 358
2520,convoquer,none,v,"to call, summon",* vous serez convoquée au commissariat -- you will be summoned to the police office,vous serez convoquée au commissariat,5,you will be summoned to the police office,76,452,76 | 452
2526,choquer,none,v,"to shock, offend, shake, disturb","* personnellement, ces mesures ne me choquent pas -- personally, these measures don't shock me","personnellement, ces mesures ne me choquent pas",7,"personally, these measures don't shock me",79,375,79 | 375
2536,couler,none,v,"to flow, run, sink",* elle regardait silencieusement couler ces larmes -- she watched tears flow silently,elle regardait silencieusement couler ces larmes,6,she watched tears flow silently,68,630,68 | 630
2538,amuser,none,v,to amuse,* il faut s'amuser un peu dans la vie -- you have to have a little fun in life,il faut s'amuser un peu dans la vie,8,you have to have a little fun in life,61,806-n,61 | 806-n
2544,glisser,Verbs – differences across registers,v,"to slide, slip",* il glisse sa main dans sa poche -- he slips his hand into his pocket,il glisse sa main dans sa poche,7,he slips his hand into his pocket,60,814+l -s,60 | 814+l -s
2547,exagérer,none,v,"to exaggerate, overdo",* peut-être a-t-on tout simplement exagéré -- maybe we just exaggerated,peut-être a-t-on tout simplement exagéré,5,maybe we just exaggerated,82,310,82 | 310
2551,réviser,none,v,"to review, revise, overhaul",* j'ai révisé votre plan de vol -- I revised your flight plan,j'ai révisé votre plan de vol,6,I revised your flight plan,81,329,81 | 329
2553,rater,none,v,"to miss, misfire",* vous avez raté tout l'opéra -- you missed the whole opera,vous avez raté tout l'opéra,5,you missed the whole opera,73,492,73 | 492
2563,affaiblir,none,v,to weaken,"* il ne mange rien, il s'affaiblit -- he's not eating anything, he's weakening","il ne mange rien, il s'affaiblit",6,"he's not eating anything, he's weakening",77,403,77 | 403
2566,envahir,none,v,"to invade, overrun",* un désespoir sinistre envahissait son esprit -- a dark despair invaded her mind,un désespoir sinistre envahissait son esprit,6,a dark despair invaded her mind,77,403,77 | 403
2574,négliger,none,v,to neglect,* il ne faut négliger absolument aucun détail -- absolutely no detail must be overlooked,il ne faut négliger absolument aucun détail,7,absolutely no detail must be overlooked,79,363,79 | 363
2576,plaider,none,v,to plead,* il vous a envoyé plaider sa cause? -- he sent you to plead his case?,il vous a envoyé plaider sa cause?,7,he sent you to plead his case?,74,459,74 | 459
2577,récompenser,none,v,"to reward, recompense",* il récompensait mes efforts d'un compliment -- he rewarded my efforts with a compliment,il récompensait mes efforts d'un compliment,6,he rewarded my efforts with a compliment,84,262,84 | 262
2583,réparer,none,v,"to repair, fix, correct, make up",* il est plombier. il répare les conduites d'eau -- he's a plumber--he repairs water pipes,il est plombier. il répare les conduites d'eau,8,he's a plumber--he repairs water pipes,77,398,77 | 398
2594,compenser,none,v,"to compensate for, make up for",* le gouvernement entend-il compenser totalement ces pertes? -- does the government intend to totally compensate for these losses?,le gouvernement entend-il compenser totalement ces pertes?,7,does the government intend to totally compensate for these losses?,73,489,73 | 489
2597,pénétrer,none,v,to penetrate,* il est très difficile de pénétrer dans le monde des vraies gitanes -- it's very difficult to penetrate the world of real Gypsies,il est très difficile de pénétrer dans le monde des vraies gitanes,12,it's very difficult to penetrate the world of real Gypsies,70,552-s,70 | 552-s
2599,rouler,none,v,to roll,* il est difficile de réfléchir en roulant -- it's difficult to reflect on things while driving,il est difficile de réfléchir en roulant,7,it's difficult to reflect on things while driving,63,712+l,63 | 712+l
2601,heurter,none,v,"to strike, hit, collide",* j'ai heurté la voiture de ma femme -- I collided with my wife's car,j'ai heurté la voiture de ma femme,7,I collided with my wife's car,77,407,77 | 407
2605,approprier,none,v,"to adapt, appropriate, take over",* dommage que les touristes anglais se l'approprient -- too bad the English tourists have taken it over,dommage que les touristes anglais se l'approprient,7,too bad the English tourists have taken it over,67,623,67 | 623
2609,surgir,none,v,to spring up,* de Transylvanie surgit un chevalier roumain -- from Transylvania a Romanian knight suddenly appeared,de Transylvanie surgit un chevalier roumain,6,from Transylvania a Romanian knight suddenly appeared,75,442,75 | 442
2612,semer,none,v,"to sow, scatter, spread",* ça sème la confusion dans l'esprit des gens -- it sows confusion in people's minds,ça sème la confusion dans l'esprit des gens,8,it sows confusion in people's minds,82,303,82 | 303
2619,succéder,none,v,"to succeed, take over",* il est extrêmement difficile de lui succéder -- it's extremely difficult to take over his position,il est extrêmement difficile de lui succéder,7,it's extremely difficult to take over his position,72,497,72 | 497
2623,fumer,none,v,to smoke,* j'ai déjà fumé deux cigarettes -- I had already smoked two cigarettes,j'ai déjà fumé deux cigarettes,5,I had already smoked two cigarettes,68,572,68 | 572
2639,déboucher,none,v,"to unblock, uncork",* il déboucha la bouteille et nous servit -- he uncorked the bottle and served us,il déboucha la bouteille et nous servit,7,he uncorked the bottle and served us,77,390,77 | 390
2646,grimper,none,v,"to climb, go up",* tu peux grimper à la corde? -- can you climb a rope?,tu peux grimper à la corde?,6,can you climb a rope?,79,353,79 | 353
2649,sacrifier,none,v,"to sacrifice, give away",* il sacrifiera sa vie pour sauver la tienne -- he sacrificed his life to save yours,il sacrifiera sa vie pour sauver la tienne,8,he sacrificed his life to save yours,75,417,75 | 417
2652,combiner,none,v,"to combine, devise",* vous avez réussi à combiner écologie et rentabilité -- you have succeeded in combining ecology and profitability,vous avez réussi à combiner écologie et rentabilité,8,you have succeeded in combining ecology and profitability,79,343,79 | 343
2654,ravir,none,v,"to delight, rob",* je suis ravi de vous voir -- I'm thrilled to see you,je suis ravi de vous voir,6,I'm thrilled to see you,71,506,71 | 506
2667,détailler,none,v,to detail,* j'ai reçu une lettre détaillée -- I received a detailed letter,j'ai reçu une lettre détaillée,5,I received a detailed letter,71,490,71 | 490
2675,présumer,none,v,"to presume, assume",* je présume que vous êtes carnivore -- I assume you're a carnivore,je présume que vous êtes carnivore,6,I assume you're a carnivore,63,673,63 | 673
2678,exploser,none,v,"to explode, blow up",* trois bombes ont successivement explosé mercredi matin -- three bombs exploded successively Wednesday morning,trois bombes ont successivement explosé mercredi matin,7,three bombs exploded successively Wednesday morning,68,559,68 | 559
2683,mentir,none,v,to lie,* je t'ai menti. je t'ai caché des choses -- I lied to you. I hid things from you,je t'ai menti. je t'ai caché des choses,8,I lied to you. I hid things from you,59,762-n,59 | 762-n
2688,revêtir,none,v,"to take on, assume",* on revêt les nouvelles lunettes de soleil -- you put on the new sunglasses,on revêt les nouvelles lunettes de soleil,7,you put on the new sunglasses,76,385,76 | 385
2700,repousser,none,v,"to push away, postpone","* elle m'a repoussée, elle s'est jetée sur l'herbe -- she pushed me away, she threw herself on the lawn","elle m'a repoussée, elle s'est jetée sur l'herbe",8,"she pushed me away, she threw herself on the lawn",72,475,72 | 475
2703,nuire,none,v,to harm,* ils nuisent à la santé -- they are harmful to one's health,ils nuisent à la santé,5,they are harmful to one's health,79,337,79 | 337
2707,repérer,none,v,"to spot, pick out, locate, find","* ils ont repéré le tireur, vers le sud -- they located the sniper, towards the south","ils ont repéré le tireur, vers le sud",8,"they located the sniper, towards the south",75,410,75 | 410
2710,persister,none,v,"to persist, keep up, linger",* vous persistez à vouloir faire votre devoir? -- do you still want to do your duty?,vous persistez à vouloir faire votre devoir?,7,do you still want to do your duty?,79,328,79 | 328
2719,embarquer,none,v,"to embark, board, take on board, load",* les hommes chantaient en embarquant sur les navires anglais -- the men sang while boarding the English ships,les hommes chantaient en embarquant sur les navires anglais,9,the men sang while boarding the English ships,80,320,80 | 320
2724,déjeuner,Food,"nm,v",lunch; to have lunch,* nous achevons de déjeuner à la française -- we have just finished eating a French lunch,nous achevons de déjeuner à la française,7,we have just finished eating a French lunch,64,639,64 | 639
2725,disputer,Verbs – differences across registers,v,to dispute,* nous avons tort de nous disputer ainsi -- it's wrong for us to quarrel like this,nous avons tort de nous disputer ainsi,7,it's wrong for us to quarrel like this,56,817+n -s,56 | 817+n -s
2730,infliger,none,v,to inflict,* désolée de devoir vous infliger ça maintenant -- sorry to have to inflict this upon you now,désolée de devoir vous infliger ça maintenant,7,sorry to have to inflict this upon you now,78,351,78 | 351
2732,déranger,none,v,"to disturb, bother",* ça vous dérange si je m'assieds? -- will it bother you if I sit down?,ça vous dérange si je m'assieds?,6,will it bother you if I sit down?,66,577-n,66 | 577-n
2735,consentir,none,v,"to consent, agree",* les syndicats ont consenti une réduction des salaires -- the unions agreed to a salary reduction,les syndicats ont consenti une réduction des salaires,8,the unions agreed to a salary reduction,66,573,66 | 573
2749,pointer,none,"nm,v","to mark off, clock in, clock out, aim",* pourquoi cette femme pointe-t-elle une arme sur toi? -- why is that woman aiming a gun at you?,pourquoi cette femme pointe-t-elle une arme sur toi?,8,why is that woman aiming a gun at you?,81,293,81 | 293
2750,assassiner,none,v,"to murder, assassinate",* il mourut assassiné -- he was assassinated,il mourut assassiné,3,he was assassinated,72,465,72 | 465
2752,instaurer,none,v,"to institute, introduce",* notre nouveau directeur a instauré un programme pour travailler en équipe -- our new director started a teamwork program,notre nouveau directeur a instauré un programme pour travailler en équipe,11,our new director started a teamwork program,74,420,74 | 420
2754,revendiquer,none,v,to claim,* l'attentat n'a pas été revendiqué -- no responsibility has been claimed for the attack,l'attentat n'a pas été revendiqué,5,no responsibility has been claimed for the attack,66,571,66 | 571
2755,secouer,none,v,to shake,* elle secoue mes couvertures dans tous les sens -- she shakes out my bedding in every direction,elle secoue mes couvertures dans tous les sens,8,she shakes out my bedding in every direction,68,530+l,68 | 530+l
2774,ranger,none,"nm,v","to tidy up, put away",* il range les deux tasses de café dans l'évier -- he places the two coffee mugs into the sink,il range les deux tasses de café dans l'évier,9,he places the two coffee mugs into the sink,69,501,69 | 501
2783,emparer,none,v,"to seize, grab, snatch",* il n'était pas possible de s'emparer de la clef -- it wasn't possible to grab the key,il n'était pas possible de s'emparer de la clef,9,it wasn't possible to grab the key,75,382,75 | 382
2787,trahir,none,v,"to betray, give away","* personne ne te trahit, personne ne t'humilie -- nobody is betraying you, nobody is humiliating you","personne ne te trahit, personne ne t'humilie",7,"nobody is betraying you, nobody is humiliating you",68,510,68 | 510
2789,admirer,none,v,to admire,* j'admire ce que vous faites -- I admire what you do,j'admire ce que vous faites,5,I admire what you do,66,562+l,66 | 562+l
2797,extraire,none,v,"to extract, mine, quarry, pull out, remove",* l'ingénieur a extrait l'expertise empirique des pilotes -- the engineer extracted empirical expertise from the pilots,l'ingénieur a extrait l'expertise empirique des pilotes,7,the engineer extracted empirical expertise from the pilots,76,373,76 | 373
2799,filer,none,v,"to spin, run, get out",* terminons le reportage et filons d'ici -- let's stop our reporting and get out of here,terminons le reportage et filons d'ici,6,let's stop our reporting and get out of here,61,666,61 | 666
2801,accrocher,none,v,"to hang up, hang on, put up",* les manifestants ont accroché une pancarte -- the demonstrators put up a poster,les manifestants ont accroché une pancarte,6,the demonstrators put up a poster,70,474,70 | 474
2812,planter,none,v,"to plant, pitch",* vous achèterez vos bulbes d'oignons à planter -- you'll buy the onion bulbs to be planted,vous achèterez vos bulbes d'oignons à planter,7,you'll buy the onion bulbs to be planted,68,513,68 | 513
2822,soucier,none,v,"to care about, show concern for",* tu n'as pas à te soucier de tes manières ici -- no need to worry about your manners here,tu n'as pas à te soucier de tes manières ici,10,no need to worry about your manners here,79,315,79 | 315
2829,déplorer,none,v,to deplore,* il déplore la montée des superstitions -- he deplores the upswing in superstition,il déplore la montée des superstitions,6,he deplores the upswing in superstition,71,456,71 | 456
2830,mobiliser,none,v,"to mobilize, call up",* il espère mobiliser le peuple -- he hopes to mobilize the people,il espère mobiliser le peuple,5,he hopes to mobilize the people,67,531,67 | 531
2831,encadrer,none,v,"to frame, train","* les élèves seront encadrés par environ 850.000 enseignants -- the students will be trained by some 850,000 teachers",les élèves seront encadrés par environ 850.000 enseignants,8,"the students will be trained by some 850,000 teachers",76,363,76 | 363
2837,séduire,none,v,"to seduce, charm, captivate, appeal to",* j'ai été séduite par votre jeunesse -- I was seduced by your youth,j'ai été séduite par votre jeunesse,6,I was seduced by your youth,76,350,76 | 350
2838,précipiter,none,v,"to quicken, hasten, precipitate",* je jetai mon parapluie et me précipitai hors de la chambre -- I tossed my umbrella and dashed out of the room,je jetai mon parapluie et me précipitai hors de la chambre,11,I tossed my umbrella and dashed out of the room,73,416,73 | 416
2840,piloter,none,v,"to fly, pilot, drive",* et qui pilotera l'avion? -- and who will fly the airplane?,et qui pilotera l'avion?,4,and who will fly the airplane?,76,361,76 | 361
2849,vider,none,v,"to empty, vacate","* que personne ne bouge! toi, vide ce coffre -- nobody move! you, empty this safe","que personne ne bouge! toi, vide ce coffre",8,"nobody move! you, empty this safe",68,497,68 | 497
2851,démarrer,none,v,to start up,* le feu a démarré dans l'escalier d'un restaurant -- the fire broke out in the stairwell of a restaurant,le feu a démarré dans l'escalier d'un restaurant,8,the fire broke out in the stairwell of a restaurant,69,478,69 | 478
2852,coordonner,none,v,to coordinate,* il faut coordonner nos efforts pour le plus grand bien -- we have to coordinate our efforts for the greatest good,il faut coordonner nos efforts pour le plus grand bien,10,we have to coordinate our efforts for the greatest good,80,284,80 | 284
2858,différer,none,v,"to differ, vary",* cette idée diffère sensiblement d'une hypothèse concurrente -- this idea differs noticeably from a current hypothesis,cette idée diffère sensiblement d'une hypothèse concurrente,7,this idea differs noticeably from a current hypothesis,68,493,68 | 493
2859,honorer,none,v,"to honour, do credit to",* c'était un soldat de Rome. honorez sa mémoire -- he was a Roman soldier. honor his memory,c'était un soldat de Rome. honorez sa mémoire,8,he was a Roman soldier. honor his memory,79,303,79 | 303
2866,découler,none,v,"to ensue, follow",* une conséquence importante en découle -- an important consequence follows from that,une conséquence importante en découle,5,an important consequence follows from that,69,484,69 | 484
2869,prédire,none,v,to predict,* il lui a prédit qu'elle aurait un enfant -- he predicted that she would have a child,il lui a prédit qu'elle aurait un enfant,8,he predicted that she would have a child,82,245,82 | 245
2870,enterrer,none,v,"to bury, lay aside",* enterre-moi dans un tombeau sans nom -- bury me in an unmarked grave,enterre-moi dans un tombeau sans nom,6,bury me in an unmarked grave,72,418,72 | 418
2872,recouvrir,none,v,"to cover, hide, conceal",* la Terre est recouverte d'eau -- the Earth is covered with water,la Terre est recouverte d'eau,5,the Earth is covered with water,74,393,74 | 393
2883,siéger,Verbs – differences across registers,v,to sit,* moi-même et mon gouvernement siégions en Algérie -- I and my government reign in Algeria,moi-même et mon gouvernement siégions en Algérie,7,I and my government reign in Algeria,58,694+s,58 | 694+s
2889,redevenir,none,v,to become again,* je vais redevenir célibataire -- I'm going to become single again,je vais redevenir célibataire,4,I'm going to become single again,76,352,76 | 352
2897,amorcer,none,v,"to bait, prime, begin, initiate",* la réaction en chaîne est amorcée -- the chain reaction has been initiated,la réaction en chaîne est amorcée,6,the chain reaction has been initiated,75,353,75 | 353
2898,détester,none,v,"to hate, detest","* je déteste la viande, je suis végétarien -- I hate meat---I'm a vegetarian","je déteste la viande, je suis végétarien",7,I hate meat---I'm a vegetarian,59,661-n,59 | 661-n
2903,simplifier,none,v,to simplify,* je pourrais peut-être simplifier les choses pour vous -- perhaps I can simplify things for you,je pourrais peut-être simplifier les choses pour vous,8,perhaps I can simplify things for you,81,263,81 | 263
2904,briller,Verbs – differences across registers,v,to shine,* la lune brillait maintenant dans tout son éclat -- the moon shone now in full glory,la lune brillait maintenant dans tout son éclat,8,the moon shone now in full glory,63,588+l,63 | 588+l
2909,calmer,none,v,to calm down,* j'ai pas besoin de me calmer -- I don't need to calm myself,j'ai pas besoin de me calmer,6,I don't need to calm myself,67,499,67 | 499
2912,soulager,none,v,"to relieve, soothe, ease","* puis je me réveillais, soulagée d'avoir 23 ans -- then I woke up, relieved to be 23 years old","puis je me réveillais, soulagée d'avoir 23 ans",8,"then I woke up, relieved to be 23 years old",79,296,79 | 296
2916,bouleverser,none,v,"to upset, distress, disturb, turn upside down",* nous avons toujours le moyen de bouleverser le cours des évènements -- we always have the means to upset the course of events,nous avons toujours le moyen de bouleverser le cours des évènements,11,we always have the means to upset the course of events,76,335,76 | 335
2919,vaincre,none,v,"to beat, defeat, overcome, conquer",* nous sommes nés pour vaincre -- we were born to conquer,nous sommes nés pour vaincre,5,we were born to conquer,69,468,69 | 468
2921,renseigner,none,v,"to give information, get information","* renseigne-moi, je veux savoir -- tell me, I want to know","renseigne-moi, je veux savoir",4,"tell me, I want to know",79,292,79 | 292
2928,promener,Verbs – differences across registers,v,"to take for a walk, go for a walk",* les amis se promènent dans la rue -- the friends are walking along the street,les amis se promènent dans la rue,7,the friends are walking along the street,61,614+l -n,61 | 614+l -n
2932,arranger,none,v,to arrange,* c'est moi qui ai tout arrangé -- I'm the one who arranged everything,c'est moi qui ai tout arrangé,6,I'm the one who arranged everything,61,604-n,61 | 604-n
2934,danser,none,v,to dance,"* je danserai avec toi, le soir de nos noces -- I will dance with you, on our wedding night","je danserai avec toi, le soir de nos noces",9,"I will dance with you, on our wedding night",62,583-n,62 | 583-n
2936,passionner,none,v,"to fascinate, grip",* je suis passionné de mon travail -- I'm passionate about my work,je suis passionné de mon travail,6,I'm passionate about my work,68,484,68 | 484
2939,généraliser,none,v,to generalize,* il faudrait généraliser ce type d'initiatives -- we would need to generalize this type of initiative,il faudrait généraliser ce type d'initiatives,6,we would need to generalize this type of initiative,75,345,75 | 345
2946,défaire,none,v,"to undo, dismantle, strip, break up","* mon lacet est défait, comme d'habitude -- my shoelace is undone, as usual","mon lacet est défait, comme d'habitude",6,"my shoelace is undone, as usual",78,297,78 | 297
2950,vouer,none,v,"to devote, dedicate to, vow to",* nous leur vouons un grand respect -- we pay them great respect,nous leur vouons un grand respect,6,we pay them great respect,77,323,77 | 323
2962,pardonner,none,v,"to forgive, excuse","* si tu m'aimes vraiment, pardonne-moi -- if you really love me, forgive me","si tu m'aimes vraiment, pardonne-moi",5,"if you really love me, forgive me",58,651-n,58 | 651-n
2963,collaborer,Verbs – differences across registers,v,"to collaborate, contribute",* ce groupe de travail a collaboré avec toutes sortes de spécialistes -- this work group collaborated with all kinds of specialists,ce groupe de travail a collaboré avec toutes sortes de spécialistes,11,this work group collaborated with all kinds of specialists,67,479+s,67 | 479+s
2965,tester,none,v,to test,"* opératrice, veuillez tester ce numéro -- operator, please test this number","opératrice, veuillez tester ce numéro",5,"operator, please test this number",72,403,72 | 403
2966,proclamer,none,v,"to proclaim, declare",* les résultats officiels seront proclamés samedi -- the official results will be announced Saturday,les résultats officiels seront proclamés samedi,6,the official results will be announced Saturday,71,406,71 | 406
2973,coller,none,v,"to stick, paste",* les timbres étaient bien collés sur ces cartes postales -- the stamps were securely stuck onto these postcards,les timbres étaient bien collés sur ces cartes postales,9,the stamps were securely stuck onto these postcards,64,537,64 | 537
2975,approfondir,none,v,"to deepen, make deeper, go further into",* le sujet mérite donc d'être approfondi -- the subject therefore deserves further study,le sujet mérite donc d'être approfondi,6,the subject therefore deserves further study,70,419,70 | 419
2981,hériter,none,v,to inherit,* sa femme héritait des dettes -- his wife inherited debts,sa femme héritait des dettes,5,his wife inherited debts,82,237,82 | 237
2984,souffler,none,v,"to blow, puff",* vous êtes là où le vent souffle -- you're there where the wind blows,vous êtes là où le vent souffle,7,you're there where the wind blows,68,454,68 | 454
2989,mélanger,none,v,"to mix, mix up, confuse",* il mélangeait un peu les dates -- he got the dates a little bit mixed up,il mélangeait un peu les dates,6,he got the dates a little bit mixed up,80,257,80 | 257
2991,enfoncer,none,v,"to ram, drive in, hammer in, sink in",* commencons par enfoncer les portes -- let's start by knocking down the doors,commencons par enfoncer les portes,5,let's start by knocking down the doors,69,444,69 | 444
